walsh_biosample,moller_biosample,jaccard
SAMN31484064,SAMN02649763,0.4361111111111111
SAMN31484064,SAMN02649764,0.4690693921463152
SAMN31484064,SAMN02649765,0.467327262988752
SAMN31484064,SAMN02649766,0.473412913727618
SAMN31484064,SAMN02649767,0.467828418230563
SAMN31484064,SAMN02649769,0.4640766365087813
SAMN31484064,SAMN02649770,0.4673447537473233
SAMN31484064,SAMN02649771,0.4747282608695652
SAMN31484064,SAMN02649772,0.46753940689286666
SAMN31484064,SAMN02649773,0.4784636488340192
SAMN31484064,SAMN02649774,0.4614368726888537
SAMN31484064,SAMN02649775,0.463046357615894
SAMN31484064,SAMN02649776,0.4735270160195493
SAMN31484064,SAMN02649777,0.4764240937585173
SAMN31484064,SAMN02649778,0.4605193428722841
SAMN31484064,SAMN02649779,0.4653094026252344
SAMN31484064,SAMN02649780,0.4735557363710334
SAMN31484064,SAMN02649781,0.467327262988752
SAMN31484064,SAMN02649782,0.46342112263899976
SAMN31484064,SAMN02649783,0.46629213483146065
SAMN31484064,SAMN02649784,0.4635832004253057
SAMN31484064,SAMN02649785,0.4679194630872483
SAMN31484064,SAMN02649786,0.4670770877944325
SAMN31484064,SAMN02649787,0.465954606141522
SAMN31484064,SAMN02649788,0.46469491073807623
SAMN31484064,SAMN02649789,0.4593453009503696
SAMN31484064,SAMN02649790,0.45870594423987376
SAMN31484064,SAMN02649791,0.45387170968566315
SAMN31484064,SAMN02649792,0.48130580357142855
SAMN31484064,SAMN02649793,0.4778663733846577
SAMN31484064,SAMN02649794,0.4592885375494071
SAMN31484064,SAMN02649795,0.46592119275825344
SAMN31484064,SAMN02649796,0.44565217391304346
SAMN31484064,SAMN02649797,0.458496988740508
SAMN31484064,SAMN02649798,0.461864406779661
SAMN31484064,SAMN02649799,0.465457455321419
SAMN31484064,SAMN02649800,0.47092084006462037
SAMN31484064,SAMN02649801,0.4773471615720524
SAMN31484064,SAMN02649802,0.4657241931181648
SAMN31484064,SAMN02649803,0.4599735799207398
SAMN31484064,SAMN02649804,0.4609086106708928
SAMN31484064,SAMN02649805,0.46279683377308706
SAMN31484064,SAMN02649806,0.4716522678185745
SAMN31484064,SAMN02649807,0.4640278149237764
SAMN31484064,SAMN02649808,0.46957458266020463
SAMN31484064,SAMN02649809,0.48177802319160684
SAMN31484064,SAMN02649810,0.4036999493157628
SAMN31484064,SAMN02649811,0.4670770877944325
SAMN31484064,SAMN02649812,0.46419098143236076
SAMN31484064,SAMN02649813,0.4597731469269322
SAMN31484064,SAMN02649814,0.4854155200880572
SAMN31484064,SAMN02649815,0.469371305749597
SAMN31484064,SAMN03859721,0.4505753138075314
SAMN31484064,SAMN03859722,0.4039938556067588
SAMN31484064,SAMN03859723,0.4750344827586207
SAMN31484064,SAMN03859724,0.4289080911233307
SAMN31484064,SAMN03859727,0.4597457627118644
SAMN31484064,SAMN03859728,0.47770700636942676
SAMN31484064,SAMN03859729,0.4798453892876864
SAMN31484064,SAMN03859732,0.43436192468619245
SAMN31484064,SAMN03859735,0.4438202247191011
SAMN31484064,SAMN03859736,0.476151539929136
SAMN31484064,SAMN03859737,0.4494962541978817
SAMN31484064,SAMN03859738,0.46716697936210133
SAMN31484064,SAMN03859740,0.471749862863412
SAMN31484064,SAMN03859741,0.47058823529411764
SAMN31484064,SAMN03859743,0.45132743362831856
SAMN31484064,SAMN03859744,0.4766251728907331
SAMN31484064,SAMN03859745,0.48654708520179374
SAMN31484064,SAMN03859747,0.4490889603429796
SAMN31484064,SAMN03859748,0.42704436130411544
SAMN31484064,SAMN03859752,0.48722316865417375
SAMN31484064,SAMN03859753,0.4774874930516954
SAMN31484064,SAMN03859755,0.4780787489528065
SAMN31484064,SAMN03859756,0.5408133833285261
SAMN31484064,SAMN03859757,0.48282602624965093
SAMN31484064,SAMN03859758,0.4748757592490337
SAMN31484064,SAMN03859759,0.44870770050626163
SAMN31484064,SAMN03859760,0.4469921769625034
SAMN31484064,SAMN03859761,0.44915481620606384
SAMN31484064,SAMN03859762,0.4812552068869758
SAMN31484064,SAMN03859763,0.4506089309878214
SAMN31484064,SAMN03859765,0.42362036790189284
SAMN31484064,SAMN03859766,0.4799563676029452
SAMN31484064,SAMN03859767,0.4588045234248788
SAMN31484064,SAMN03859769,0.48466947960618845
SAMN31484064,SAMN03859770,0.4614762931034483
SAMN31484064,SAMN03859774,0.4735099337748344
SAMN31484064,SAMN03859775,0.5477761836441893
SAMN31484064,SAMN03859776,0.47445863409217104
SAMN31484064,SAMN03859777,0.4797089280716485
SAMN31484064,SAMN03859778,0.4538834951456311
SAMN31484064,SAMN03859783,0.4775543927292757
SAMN31484064,SAMN03859784,0.5433802816901409
SAMN31484064,SAMN03859785,0.46435400163889645
SAMN31484064,SAMN03859786,0.4699055330634278
SAMN31484064,SAMN03859787,0.46135200646377594
SAMN31484064,SAMN03859789,0.5376653248993675
SAMN31484064,SAMN03859790,0.45724305368222284
SAMN31484064,SAMN03859792,0.4562841530054645
SAMN31484064,SAMN03859793,0.4713148503980236
SAMN31484064,SAMN03859794,0.46153846153846156
SAMN31484064,SAMN03859795,0.4583219458868543
SAMN31484064,SAMN03859796,0.4681081081081081
SAMN31484064,SAMN03859797,0.564042303172738
SAMN31484064,SAMN03859798,0.4522344126304522
SAMN31484064,SAMN03859799,0.5629391100702577
SAMN31484064,SAMN03859800,0.44964124368854635
SAMN31484064,SAMN03859801,0.45921696574225124
SAMN31484064,SAMN03859802,0.48088033012379644
SAMN31484064,SAMN03859803,0.4568638090070537
SAMN31484064,SAMN03859805,0.4766457252116908
SAMN31484064,SAMN03859806,0.5550323719835197
SAMN31484064,SAMN03859807,0.46956521739130436
SAMN31484064,SAMN03859808,0.46126275158533225
SAMN31484064,SAMN03859809,0.5223274695534507
SAMN31484064,SAMN03859813,0.4535135135135135
SAMN31484064,SAMN03859814,0.4213769086525583
SAMN31484064,SAMN03859815,0.5486191024165707
SAMN31484064,SAMN03859816,0.5490640952921158
SAMN31484064,SAMN03859817,0.4756697648988518
SAMN31484064,SAMN03859818,0.6678029129222188
SAMN31484064,SAMN03859819,0.5298549107142857
SAMN31484064,SAMN03859820,0.678041074249605
SAMN31484064,SAMN03859821,0.677050222504768
SAMN31484064,SAMN03859824,0.46626273753786834
SAMN31484064,SAMN03859826,0.45646800329579784
SAMN31484064,SAMN03859829,0.4647926523796271
SAMN31484064,SAMN03859830,0.45479527342676557
SAMN31484064,SAMN03859831,0.450124343741365
SAMN31484064,SAMN03859833,0.5422656699252444
SAMN31484064,SAMN03859838,0.4391644908616188
SAMN31484064,SAMN03859839,0.47496542185338864
SAMN31484064,SAMN03859840,0.482281284606866
SAMN31484064,SAMN04244164,0.4537190082644628
SAMN31484064,SAMN04244165,0.4605298367674605
SAMN31484064,SAMN04244166,0.46695914450233067
SAMN31484064,SAMN09847804,0.47774725274725277
SAMN31484064,SAMN09847805,0.4796926454445664
SAMN31484064,SAMN09847806,0.48402466367713004
SAMN31484064,SAMN09847807,0.4894561598224195
SAMN31484064,SAMN09847808,0.48947516138085884
SAMN31484064,SAMN09847809,0.4860801781737194
SAMN31484064,SAMN09847810,0.4848569046957488
SAMN31484064,SAMN09847811,0.4488230626818302
SAMN31484064,SAMN09847812,0.44993215739484393
SAMN31484064,SAMN09847813,0.48075325394627527
SAMN31484064,SAMN09847814,0.45542168674698796
SAMN31484064,SAMN09847815,0.49729113202167097
SAMN31484064,SAMN09847816,0.47039740470397406
SAMN31484064,SAMN09847817,0.4833752444816988
SAMN31484064,SAMN09847818,0.47843998901400714
SAMN31484064,SAMN09847819,0.4752313554708764
SAMN31484064,SAMN09847820,0.474959172563963
SAMN31484064,SAMN09847821,0.4562320355369741
SAMN31484064,SAMN09847822,0.4748299319727891
SAMN31484064,SAMN09847823,0.47470076169749725
SAMN31484064,SAMN09847824,0.4946236559139785
SAMN31484064,SAMN09847825,0.48310249307479225
SAMN31484064,SAMN09847826,0.47925254190711736
SAMN31484064,SAMN09847827,0.47910940076965364
SAMN31484064,SAMN09847828,0.47897774113767516
SAMN31484064,SAMN09847829,0.4795160846851801
SAMN31484064,SAMN09847830,0.47912087912087914
SAMN31484064,SAMN09847831,0.4636025504782147
SAMN31484064,SAMN09847832,0.4928108260501832
SAMN31484064,SAMN09847833,0.4853882549401614
SAMN31484064,SAMN09847834,0.47298398045071954
SAMN31484064,SAMN09847835,0.4834492350486787
SAMN31484064,SAMN09847836,0.48623087621696803
SAMN31484064,SAMN09847837,0.4955928348023884
SAMN31484064,SAMN09847838,0.4784636488340192
SAMN31484064,SAMN09847839,0.4784636488340192
SAMN31484064,SAMN09847840,0.4791323448654585
SAMN31484064,SAMN09847841,0.47609942638623326
SAMN31484064,SAMN09847842,0.46492397972792743
SAMN31484064,SAMN09847843,0.4942008486562942
SAMN31484064,SAMN09847844,0.45178335535006603
SAMN31484064,SAMN09847845,0.4854126146151709
SAMN31484064,SAMN09847846,0.48745119910764084
SAMN31484064,SAMN09847847,0.47379853380396414
SAMN31484064,SAMN09847848,0.47392974753018663
SAMN31484064,SAMN09847849,0.47926393847844
SAMN31484064,SAMN09847850,0.47236591342227063
SAMN31484064,SAMN09847851,0.47291440953412783
SAMN31484064,SAMN09847852,0.486320491345617
SAMN31484064,SAMN09847853,0.47613853286064906
SAMN31484064,SAMN09847854,0.44958983858163537
SAMN31484064,SAMN09847855,0.46885069817400643
SAMN31484064,SAMN09847856,0.459267070920116
SAMN31484064,SAMN09847857,0.45166444740346207
SAMN31484064,SAMN09847858,0.4841754580788451
SAMN31484064,SAMN09847859,0.4622316459051153
SAMN31484064,SAMN09847860,0.4766457252116908
SAMN31484064,SAMN09847861,0.45848660010509723
SAMN31484064,SAMN09847862,0.46522781774580335
SAMN31484064,SAMN09847863,0.4657241931181648
SAMN31484064,SAMN09847864,0.41825791263405704
SAMN31484064,SAMN09847865,0.46342112263899976
SAMN31484064,SAMN09847866,0.4767378215654078
SAMN31484064,SAMN09847867,0.4712112982074959
SAMN31484065,SAMN02649746,0.4702702702702703
SAMN31484065,SAMN02649748,0.4533678756476684
SAMN31484065,SAMN02649749,0.45929621848739494
SAMN31484065,SAMN02649750,0.4526695898890895
SAMN31484065,SAMN02649751,0.46689802455953017
SAMN31484065,SAMN02649752,0.46675531914893614
SAMN31484065,SAMN02649753,0.4647214854111406
SAMN31484065,SAMN02649754,0.46386020651310567
SAMN31484065,SAMN02649755,0.48135964912280704
SAMN31484065,SAMN02649756,0.4650730411686587
SAMN31484065,SAMN02649757,0.4609518800946621
SAMN31484065,SAMN02649758,0.4594665962503301
SAMN31484065,SAMN02649759,0.46405750798722045
SAMN31484065,SAMN02649760,0.46292851448312516
SAMN31484065,SAMN02649761,0.4558018252933507
SAMN31484065,SAMN02649762,0.4575828765335422
SAMN31484065,SAMN02649763,0.4324594257178527
SAMN31484065,SAMN02649764,0.46556766817335815
SAMN31484065,SAMN02649765,0.4630854723471818
SAMN31484065,SAMN02649766,0.47022532188841204
SAMN31484065,SAMN02649767,0.46357615894039733
SAMN31484065,SAMN02649769,0.4606682451986319
SAMN31484065,SAMN02649770,0.46426680783483326
SAMN31484065,SAMN02649771,0.4699409554482018
SAMN31484065,SAMN02649772,0.462918975983109
SAMN31484065,SAMN02649773,0.47278635255889523
SAMN31484065,SAMN02649774,0.45846394984326017
SAMN31484065,SAMN02649775,0.4600471574534975
SAMN31484065,SAMN02649776,0.46954655218674535
SAMN31484065,SAMN02649777,0.4723942903312685
SAMN31484065,SAMN02649778,0.45984251968503936
SAMN31484065,SAMN02649779,0.46419098143236076
SAMN31484065,SAMN02649780,0.46997319034852547
SAMN31484065,SAMN02649781,0.4630854723471818
SAMN31484065,SAMN02649782,0.4596371285826979
SAMN31484065,SAMN02649783,0.4624537281861449
SAMN31484065,SAMN02649784,0.4601839684625493
SAMN31484065,SAMN02649785,0.4640488193154683
SAMN31484065,SAMN02649786,0.4632275132275132
SAMN31484065,SAMN02649787,0.4625131995776135
SAMN31484065,SAMN02649788,0.4620453347390617
SAMN31484065,SAMN02649789,0.45563674321503134
SAMN31484065,SAMN02649790,0.4557752341311134
SAMN31484065,SAMN02649791,0.45475285171102664
SAMN31484065,SAMN02649792,0.4803867403314917
SAMN31484065,SAMN02649793,0.47378429774517794
SAMN31484065,SAMN02649794,0.45634610372686996
SAMN31484065,SAMN02649795,0.46210526315789474
SAMN31484065,SAMN02649796,0.4433324993745309
SAMN31484065,SAMN02649797,0.45520455722423614
SAMN31484065,SAMN02649798,0.4569709652105676
SAMN31484065,SAMN02649799,0.4608695652173913
SAMN31484065,SAMN02649800,0.46700372538584356
SAMN31484065,SAMN02649801,0.4733009708737864
SAMN31484065,SAMN02649802,0.4619035064592671
SAMN31484065,SAMN02649803,0.4593038471604292
SAMN31484065,SAMN02649804,0.456419624217119
SAMN31484065,SAMN02649805,0.4594312548917297
SAMN31484065,SAMN02649806,0.4653702717101758
SAMN31484065,SAMN02649807,0.4629237288135593
SAMN31484065,SAMN02649808,0.4656732304417243
SAMN31484065,SAMN02649809,0.47722934278701934
SAMN31484065,SAMN02649810,0.4011030333416897
SAMN31484065,SAMN02649811,0.4640021175224987
SAMN31484065,SAMN02649812,0.4604090194022024
SAMN31484065,SAMN02649813,0.4568223323767284
SAMN31484065,SAMN02649814,0.48043478260869565
SAMN31484065,SAMN02649815,0.46548061603823687
SAMN31484065,SAMN03859721,0.45
SAMN31484065,SAMN03859722,0.40207752723587536
SAMN31484065,SAMN03859723,0.475396391470749
SAMN31484065,SAMN03859724,0.42705364083959574
SAMN31484065,SAMN03859727,0.45716531307309405
SAMN31484065,SAMN03859728,0.4719868816616562
SAMN31484065,SAMN03859729,0.4757228587015821
SAMN31484065,SAMN03859732,0.4306022227965883
SAMN31484065,SAMN03859735,0.441005291005291
SAMN31484065,SAMN03859736,0.4749055585536967
SAMN31484065,SAMN03859737,0.4500512295081967
SAMN31484065,SAMN03859738,0.4633112582781457
SAMN31484065,SAMN03859740,0.4653679653679654
SAMN31484065,SAMN03859741,0.46408839779005523
SAMN31484065,SAMN03859743,0.4526595744680851
SAMN31484065,SAMN03859744,0.474952094169176
SAMN31484065,SAMN03859745,0.4798231066887783
SAMN31484065,SAMN03859747,0.4450622186920837
SAMN31484065,SAMN03859748,0.42141350210970463
SAMN31484065,SAMN03859752,0.48081769812377484
SAMN31484065,SAMN03859753,0.4733662822624931
SAMN31484065,SAMN03859755,0.47393103448275864
SAMN31484065,SAMN03859756,0.5357448020506979
SAMN31484065,SAMN03859757,0.4827109266943292
SAMN31484065,SAMN03859758,0.46920980926430517
SAMN31484065,SAMN03859759,0.44928684627575277
SAMN31484065,SAMN03859760,0.4437333333333333
SAMN31484065,SAMN03859761,0.44704008494823466
SAMN31484065,SAMN03859762,0.4758771929824561
SAMN31484065,SAMN03859763,0.44691093875367743
SAMN31484065,SAMN03859765,0.4199157007376185
SAMN31484065,SAMN03859766,0.47628032345013477
SAMN31484065,SAMN03859767,0.4546421920723597
SAMN31484065,SAMN03859769,0.48370927318295737
SAMN31484065,SAMN03859770,0.4580559254327563
SAMN31484065,SAMN03859774,0.4678649237472767
SAMN31484065,SAMN03859775,0.5470304063654448
SAMN31484065,SAMN03859776,0.474828060522696
SAMN31484065,SAMN03859777,0.47308860060723157
SAMN31484065,SAMN03859778,0.45248264815803524
SAMN31484065,SAMN03859783,0.4742717124965968
SAMN31484065,SAMN03859784,0.5371142618849041
SAMN31484065,SAMN03859785,0.4616423554835224
SAMN31484065,SAMN03859786,0.4671649759743727
SAMN31484065,SAMN03859787,0.45832223701731023
SAMN31484065,SAMN03859789,0.5326519023282226
SAMN31484065,SAMN03859790,0.45814388874030487
SAMN31484065,SAMN03859792,0.456021650879567
SAMN31484065,SAMN03859793,0.47090810222947255
SAMN31484065,SAMN03859794,0.4612255965292842
SAMN31484065,SAMN03859795,0.4576454668470907
SAMN31484065,SAMN03859796,0.46695210061546694
SAMN31484065,SAMN03859797,0.555877243775333
SAMN31484065,SAMN03859798,0.4481755684822845
SAMN31484065,SAMN03859799,0.5548182342758222
SAMN31484065,SAMN03859800,0.44602048857368004
SAMN31484065,SAMN03859801,0.45892809049286293
SAMN31484065,SAMN03859802,0.4791723386877212
SAMN31484065,SAMN03859803,0.45698924731182794
SAMN31484065,SAMN03859805,0.4749932414165991
SAMN31484065,SAMN03859806,0.546983758700696
SAMN31484065,SAMN03859807,0.4683884853376379
SAMN31484065,SAMN03859808,0.4613493580988801
SAMN31484065,SAMN03859809,0.5234899328859061
SAMN31484065,SAMN03859813,0.4497863247863248
SAMN31484065,SAMN03859814,0.4180566587238549
SAMN31484065,SAMN03859815,0.5491873396065012
SAMN31484065,SAMN03859816,0.5491849353569421
SAMN31484065,SAMN03859817,0.4748240389821332
SAMN31484065,SAMN03859818,0.6606542341791501
SAMN31484065,SAMN03859819,0.5301438053097345
SAMN31484065,SAMN03859820,0.6685340802987861
SAMN31484065,SAMN03859821,0.6664580725907384
SAMN31484065,SAMN03859824,0.46151754147402774
SAMN31484065,SAMN03859826,0.4530401737242128
SAMN31484065,SAMN03859829,0.46484698097601324
SAMN31484065,SAMN03859830,0.4549414647427171
SAMN31484065,SAMN03859831,0.44754098360655736
SAMN31484065,SAMN03859833,0.5415717539863326
SAMN31484065,SAMN03859838,0.4372093023255814
SAMN31484065,SAMN03859839,0.47009013930620047
SAMN31484065,SAMN03859840,0.47731000546746855
SAMN31484065,SAMN04244164,0.44912948857453755
SAMN31484065,SAMN04244165,0.4548335974643423
SAMN31484065,SAMN04244166,0.46579804560260585
SAMN31484065,SAMN09847804,0.47407005158837906
SAMN31484065,SAMN09847805,0.47479674796747967
SAMN31484065,SAMN09847806,0.4773355444997236
SAMN31484065,SAMN09847807,0.48397699260476584
SAMN31484065,SAMN09847808,0.4827013562136728
SAMN31484065,SAMN09847809,0.48184818481848185
SAMN31484065,SAMN09847810,0.4830904591696453
SAMN31484065,SAMN09847811,0.4467416906568961
SAMN31484065,SAMN09847812,0.4454569820423479
SAMN31484065,SAMN09847813,0.47701149425287354
SAMN31484065,SAMN09847814,0.45401537238271933
SAMN31484065,SAMN09847815,0.4903008152937869
SAMN31484065,SAMN09847816,0.46607905982905984
SAMN31484065,SAMN09847817,0.4783448275862069
SAMN31484065,SAMN09847818,0.47395550732501357
SAMN31484065,SAMN09847819,0.471221086605702
SAMN31484065,SAMN09847820,0.47095212479827864
SAMN31484065,SAMN09847821,0.4529715762273902
SAMN31484065,SAMN09847822,0.4708254907233127
SAMN31484065,SAMN09847823,0.4706989247311828
SAMN31484065,SAMN09847824,0.4893854748603352
SAMN31484065,SAMN09847825,0.47731000546746855
SAMN31484065,SAMN09847826,0.4759576202118989
SAMN31484065,SAMN09847827,0.47581521739130433
SAMN31484065,SAMN09847828,0.4756859549035588
SAMN31484065,SAMN09847829,0.4762163631421582
SAMN31484065,SAMN09847830,0.47582835415535035
SAMN31484065,SAMN09847831,0.46020488573680063
SAMN31484065,SAMN09847832,0.48885793871866295
SAMN31484065,SAMN09847833,0.4811657959857025
SAMN31484065,SAMN09847834,0.4701933404940924
SAMN31484065,SAMN09847835,0.47843998901400714
SAMN31484065,SAMN09847836,0.4820005496015389
SAMN31484065,SAMN09847837,0.488645920941968
SAMN31484065,SAMN09847838,0.47438330170777987
SAMN31484065,SAMN09847839,0.47438330170777987
SAMN31484065,SAMN09847840,0.4750406945198047
SAMN31484065,SAMN09847841,0.47127056919341787
SAMN31484065,SAMN09847842,0.46111257579752174
SAMN31484065,SAMN09847843,0.4881384314819983
SAMN31484065,SAMN09847844,0.44891559968643846
SAMN31484065,SAMN09847845,0.48119681581114465
SAMN31484065,SAMN09847846,0.48237885462555063
SAMN31484065,SAMN09847847,0.47020933977455714
SAMN31484065,SAMN09847848,0.47470076169749725
SAMN31484065,SAMN09847849,0.4751696065128901
SAMN31484065,SAMN09847850,0.4683884853376379
SAMN31484065,SAMN09847851,0.46973754686663094
SAMN31484065,SAMN09847852,0.4845303867403315
SAMN31484065,SAMN09847853,0.47290374764087356
SAMN31484065,SAMN09847854,0.44636316064887493
SAMN31484065,SAMN09847855,0.46535704804884526
SAMN31484065,SAMN09847856,0.45632333767926986
SAMN31484065,SAMN09847857,0.44915700737618547
SAMN31484065,SAMN09847858,0.4799780581459133
SAMN31484065,SAMN09847859,0.4588574423480084
SAMN31484065,SAMN09847860,0.47220723151645977
SAMN31484065,SAMN09847861,0.45518316445830087
SAMN31484065,SAMN09847862,0.4618018967334036
SAMN31484065,SAMN09847863,0.462289029535865
SAMN31484065,SAMN09847864,0.41578266494178523
SAMN31484065,SAMN09847865,0.46002104155707524
SAMN31484065,SAMN09847866,0.47308628617798215
SAMN31484065,SAMN09847867,0.46725711218464844
SAMN31484062,SAMN02649746,0.46613119143239623
SAMN31484062,SAMN02649748,0.44992295839753466
SAMN31484062,SAMN02649749,0.4553734061930783
SAMN31484062,SAMN02649750,0.449616368286445
SAMN31484062,SAMN02649751,0.4632275132275132
SAMN31484062,SAMN02649752,0.46271409749670617
SAMN31484062,SAMN02649753,0.4607095926412615
SAMN31484062,SAMN02649754,0.4602466544214117
SAMN31484062,SAMN02649755,0.4770567472169427
SAMN31484062,SAMN02649756,0.46143722032113715
SAMN31484062,SAMN02649757,0.458148631029987
SAMN31484062,SAMN02649758,0.4551399424535705
SAMN31484062,SAMN02649759,0.46157908634803274
SAMN31484062,SAMN02649760,0.4589257503949447
SAMN31484062,SAMN02649761,0.45193798449612405
SAMN31484062,SAMN02649762,0.45332298939746574
SAMN31484062,SAMN02649763,0.42860678049987627
SAMN31484062,SAMN02649764,0.4619235836627141
SAMN31484062,SAMN02649765,0.46062992125984253
SAMN31484062,SAMN02649766,0.4665071770334928
SAMN31484062,SAMN02649767,0.46073023377987915
SAMN31484062,SAMN02649769,0.45634610372686996
SAMN31484062,SAMN02649770,0.46065057712486884
SAMN31484062,SAMN02649771,0.46622340425531916
SAMN31484062,SAMN02649772,0.45932513732670677
SAMN31484062,SAMN02649773,0.46900992755567483
SAMN31484062,SAMN02649774,0.45569948186528497
SAMN31484062,SAMN02649775,0.45764033264033266
SAMN31484062,SAMN02649776,0.46583355490561024
SAMN31484062,SAMN02649777,0.4686415799306112
SAMN31484062,SAMN02649778,0.4566744730679157
SAMN31484062,SAMN02649779,0.4601839684625493
SAMN31484062,SAMN02649780,0.46548061603823687
SAMN31484062,SAMN02649781,0.45871559633027525
SAMN31484062,SAMN02649782,0.4564650677789364
SAMN31484062,SAMN02649783,0.4588574423480084
SAMN31484062,SAMN02649784,0.456629330554832
SAMN31484062,SAMN02649785,0.4604259794898764
SAMN31484062,SAMN02649786,0.4596224436287362
SAMN31484062,SAMN02649787,0.4589220303506018
SAMN31484062,SAMN02649788,0.45998953974895396
SAMN31484062,SAMN02649789,0.4521469218830833
SAMN31484062,SAMN02649790,0.45192059809229185
SAMN31484062,SAMN02649791,0.4510050251256281
SAMN31484062,SAMN02649792,0.47606019151846785
SAMN31484062,SAMN02649793,0.46919558783965565
SAMN31484062,SAMN02649794,0.4528545595453371
SAMN31484062,SAMN02649795,0.45776850886339937
SAMN31484062,SAMN02649796,0.44259443339960236
SAMN31484062,SAMN02649797,0.45100051308363265
SAMN31484062,SAMN02649798,0.4545926310326933
SAMN31484062,SAMN02649799,0.45844223732357553
SAMN31484062,SAMN02649800,0.4633438818565401
SAMN31484062,SAMN02649801,0.46953500801710313
SAMN31484062,SAMN02649802,0.4583224457799843
SAMN31484062,SAMN02649803,0.4553941908713693
SAMN31484062,SAMN02649804,0.4529229177444387
SAMN31484062,SAMN02649805,0.4577938891765924
SAMN31484062,SAMN02649806,0.46172122492080253
SAMN31484062,SAMN02649807,0.458934662818158
SAMN31484062,SAMN02649808,0.46318289786223277
SAMN31484062,SAMN02649809,0.4737837837837838
SAMN31484062,SAMN02649810,0.39751552795031053
SAMN31484062,SAMN02649811,0.4596224436287362
SAMN31484062,SAMN02649812,0.45686070686070684
SAMN31484062,SAMN02649813,0.4540750323415265
SAMN31484062,SAMN02649814,0.4757804090419806
SAMN31484062,SAMN02649815,0.4618421052631579
SAMN31484062,SAMN03859721,0.4462130937098845
SAMN31484062,SAMN03859722,0.39914594323034414
SAMN31484062,SAMN03859723,0.47156013001083424
SAMN31484062,SAMN03859724,0.42530213422473645
SAMN31484062,SAMN03859727,0.454025974025974
SAMN31484062,SAMN03859728,0.46778559826746074
SAMN31484062,SAMN03859729,0.47109670448406266
SAMN31484062,SAMN03859732,0.42736356648731744
SAMN31484062,SAMN03859735,0.4368448637316562
SAMN31484062,SAMN03859736,0.47033671833244256
SAMN31484062,SAMN03859737,0.44740853658536583
SAMN31484062,SAMN03859738,0.46085128744088283
SAMN31484062,SAMN03859740,0.461270436880193
SAMN31484062,SAMN03859741,0.45951859956236324
SAMN31484062,SAMN03859743,0.44874835309617916
SAMN31484062,SAMN03859744,0.47071583514099785
SAMN31484062,SAMN03859745,0.47509578544061304
SAMN31484062,SAMN03859747,0.44123819517313745
SAMN31484062,SAMN03859748,0.4174503657262278
SAMN31484062,SAMN03859752,0.4772475027746948
SAMN31484062,SAMN03859753,0.4687330070690593
SAMN31484062,SAMN03859755,0.4692706910680142
SAMN31484062,SAMN03859756,0.5320349985887666
SAMN31484062,SAMN03859757,0.4791666666666667
SAMN31484062,SAMN03859758,0.4658385093167702
SAMN31484062,SAMN03859759,0.44543313268777807
SAMN31484062,SAMN03859760,0.439513998943476
SAMN31484062,SAMN03859761,0.44546891464699684
SAMN31484062,SAMN03859762,0.47282608695652173
SAMN31484062,SAMN03859763,0.44264900662251655
SAMN31484062,SAMN03859765,0.4163403811015401
SAMN31484062,SAMN03859766,0.4720961281708945
SAMN31484062,SAMN03859767,0.4507116499736426
SAMN31484062,SAMN03859769,0.4793160507446222
SAMN31484062,SAMN03859770,0.45447347585114806
SAMN31484062,SAMN03859774,0.4637172916104667
SAMN31484062,SAMN03859775,0.5445321307779031
SAMN31484062,SAMN03859776,0.47097301717089124
SAMN31484062,SAMN03859777,0.4688354291962821
SAMN31484062,SAMN03859778,0.44970884065643196
SAMN31484062,SAMN03859783,0.4720496894409938
SAMN31484062,SAMN03859784,0.5322136563876652
SAMN31484062,SAMN03859785,0.45914813822662737
SAMN31484062,SAMN03859786,0.4634920634920635
SAMN31484062,SAMN03859787,0.45435356200527705
SAMN31484062,SAMN03859789,0.5289814293753518
SAMN31484062,SAMN03859790,0.456089148315203
SAMN31484062,SAMN03859792,0.4516215491825248
SAMN31484062,SAMN03859793,0.46752896793317167
SAMN31484062,SAMN03859794,0.4567669172932331
SAMN31484062,SAMN03859795,0.4532296971321362
SAMN31484062,SAMN03859796,0.4628844114528102
SAMN31484062,SAMN03859797,0.5501432664756447
SAMN31484062,SAMN03859798,0.44394971189104243
SAMN31484062,SAMN03859799,0.549114791547687
SAMN31484062,SAMN03859800,0.4440969507427678
SAMN31484062,SAMN03859801,0.4545212056548413
SAMN31484062,SAMN03859802,0.4749190938511327
SAMN31484062,SAMN03859803,0.4529960053262317
SAMN31484062,SAMN03859805,0.4708087841456883
SAMN31484062,SAMN03859806,0.5426601551278368
SAMN31484062,SAMN03859807,0.4638955502264855
SAMN31484062,SAMN03859808,0.45882990249187433
SAMN31484062,SAMN03859809,0.5196913251729643
SAMN31484062,SAMN03859813,0.4455026455026455
SAMN31484062,SAMN03859814,0.4141096249672174
SAMN31484062,SAMN03859815,0.544042913608131
SAMN31484062,SAMN03859816,0.5466964036799554
SAMN31484062,SAMN03859817,0.4718196457326892
SAMN31484062,SAMN03859818,0.6534623525854248
SAMN31484062,SAMN03859819,0.52617155385037
SAMN31484062,SAMN03859820,0.6611265004616805
SAMN31484062,SAMN03859821,0.6590346534653465
SAMN31484062,SAMN03859824,0.4570428225154861
SAMN31484062,SAMN03859826,0.44865591397849464
